;Sample No.;V (PbBr2 prec.);c (PbBr2);V (Cs-OA);c (Cs-OA);antisolvent;V (antisolvent);perovskite ?;monodispersity;PLQY;S/P;n_Cs;n_Pb;n_As;Cs_Pb_ratio;AS_Pb_ratio;AS_Cs_ratio;V_total;PL_data;molecule_name;baseline;artificial;encoding;fwhm;peak_pos;NPL_type;poly_peak_pos;peak_pos_eV
313;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;n-BuOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;4.36;1.0;0.4;0.06666666666666667;0.28661346521299313;15.txt;Butanol;True;True;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
314;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;n-BuOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;4.36;1.0;0.5;0.06666666666666667;0.28661346521299313;15.txt;Butanol;True;True;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
315;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;n-BuOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;4.36;1.0;0.6;0.06666666666666667;0.28661346521299313;15.txt;Butanol;True;True;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
316;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;n-BuOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;4.36;1.0;0.7;0.06666666666666667;0.28661346521299313;15.txt;Butanol;True;True;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
317;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;n-BuOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;4.36;1.0;0.8;0.06666666666666667;0.28661346521299313;15.txt;Butanol;True;True;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
318;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;n-BuOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;4.36;1.0;0.9;0.06666666666666667;0.28661346521299313;15.txt;Butanol;True;True;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
319;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;6.852;1.0;0.0;0.06666666666666667;0.4552096212206362;10.txt;Ethanol;True;True;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
320;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;6.852;1.0;0.1;0.06666666666666667;0.4552096212206362;10.txt;Ethanol;True;True;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
321;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;6.852;1.0;0.2;0.06666666666666667;0.4552096212206362;10.txt;Ethanol;True;True;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
322;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;6.852;1.0;0.3;0.06666666666666667;0.4552096212206362;10.txt;Ethanol;True;True;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
323;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;6.852;1.0;0.4;0.06666666666666667;0.4552096212206362;10.txt;Ethanol;True;True;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
324;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;6.852;1.0;0.5;0.06666666666666667;0.4552096212206362;10.txt;Ethanol;True;True;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
325;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;6.852;1.0;0.6;0.06666666666666667;0.4552096212206362;10.txt;Ethanol;True;True;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
326;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;6.852;1.0;0.7;0.06666666666666667;0.4552096212206362;10.txt;Ethanol;True;True;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
327;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;6.852;1.0;0.8;0.06666666666666667;0.4552096212206362;10.txt;Ethanol;True;True;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
328;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;6.852;1.0;0.9;0.06666666666666667;0.4552096212206362;10.txt;Ethanol;True;True;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
329;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;3.699;1.0;0.0;0.025;0.3147128245476003;11.txt;Methanol;True;True;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
330;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;3.699;1.0;0.1;0.025;0.3147128245476003;11.txt;Methanol;True;True;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
331;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;3.699;1.0;0.2;0.025;0.3147128245476003;11.txt;Methanol;True;True;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
332;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;3.699;1.0;0.3;0.025;0.3147128245476003;11.txt;Methanol;True;True;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
333;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;3.699;1.0;0.4;0.025;0.3147128245476003;11.txt;Methanol;True;True;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
334;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;3.699;1.0;0.5;0.025;0.3147128245476003;11.txt;Methanol;True;True;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
335;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;3.699;1.0;0.6;0.025;0.3147128245476003;11.txt;Methanol;True;True;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
336;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;3.699;1.0;0.7;0.025;0.3147128245476003;11.txt;Methanol;True;True;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
337;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;3.699;1.0;0.8;0.025;0.3147128245476003;11.txt;Methanol;True;True;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
338;baseline;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;3.699;1.0;0.9;0.025;0.3147128245476003;11.txt;Methanol;True;True;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
339;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;5.232;1.0;0.0;0.06666666666666667;0.28661346521299313;14.txt;Isopropanol;True;True;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;3.0;515.0;2.4074563106796116
340;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;5.232;1.0;0.1;0.06666666666666667;0.28661346521299313;14.txt;Isopropanol;True;True;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;3.0;515.0;2.4074563106796116
341;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;5.232;1.0;0.2;0.06666666666666667;0.28661346521299313;14.txt;Isopropanol;True;True;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;3.0;515.0;2.4074563106796116
342;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;5.232;1.0;0.3;0.06666666666666667;0.28661346521299313;14.txt;Isopropanol;True;True;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;3.0;515.0;2.4074563106796116
343;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;5.232;1.0;0.4;0.06666666666666667;0.28661346521299313;14.txt;Isopropanol;True;True;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;3.0;515.0;2.4074563106796116
344;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;5.232;1.0;0.5;0.06666666666666667;0.28661346521299313;14.txt;Isopropanol;True;True;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;3.0;515.0;2.4074563106796116
345;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;5.232;1.0;0.6;0.06666666666666667;0.28661346521299313;14.txt;Isopropanol;True;True;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;3.0;515.0;2.4074563106796116
346;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;5.232;1.0;0.7;0.06666666666666667;0.28661346521299313;14.txt;Isopropanol;True;True;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;3.0;515.0;2.4074563106796116
347;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;5.232;1.0;0.8;0.06666666666666667;0.28661346521299313;14.txt;Isopropanol;True;True;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;3.0;515.0;2.4074563106796116
348;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;5.232;1.0;0.9;0.06666666666666667;0.28661346521299313;14.txt;Isopropanol;True;True;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;3.0;515.0;2.4074563106796116
349;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;129.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;429.0;2.0;;
350;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;129.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;429.0;2.0;;
351;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;129.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;429.0;2.0;;
352;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;129.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;429.0;2.0;;
353;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;129.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;429.0;2.0;;
354;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.42731277533039647;Tol;0.0;1.0;1.0;0.0;SP;7.5;15.0;0.0;0.5;0.0;0.0;0.05338878273575363;131.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;461.0;3.0;;
355;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.42731277533039647;Tol;0.0;1.0;1.0;0.0;SP;7.5;15.0;0.0;0.5;0.0;0.0;0.05338878273575363;131.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;461.0;3.0;;
356;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.42731277533039647;Tol;0.0;1.0;1.0;0.0;SP;7.5;15.0;0.0;0.5;0.0;0.0;0.05338878273575363;131.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;461.0;3.0;;
357;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.42731277533039647;Tol;0.0;1.0;1.0;0.0;SP;7.5;15.0;0.0;0.5;0.0;0.0;0.05338878273575363;131.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;461.0;3.0;;
358;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.42731277533039647;Tol;0.0;1.0;1.0;0.0;SP;7.5;15.0;0.0;0.5;0.0;0.0;0.05338878273575363;131.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;461.0;3.0;;
359;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.07488986784140969;Tol;0.0;1.0;1.0;0.1377;SP;1.5;15.0;0.0;0.1;0.0;0.0;0.05338878273575363;302.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;436.0;2.0;;
360;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.07488986784140969;Tol;0.0;1.0;1.0;0.1377;SP;1.5;15.0;0.0;0.1;0.0;0.0;0.05338878273575363;302.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;436.0;2.0;;
361;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.07488986784140969;Tol;0.0;1.0;1.0;0.1377;SP;1.5;15.0;0.0;0.1;0.0;0.0;0.05338878273575363;302.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;436.0;2.0;;
362;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.07488986784140969;Tol;0.0;1.0;1.0;0.1377;SP;1.5;15.0;0.0;0.1;0.0;0.0;0.05338878273575363;302.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;436.0;2.0;;
363;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.07488986784140969;Tol;0.0;1.0;1.0;0.1377;SP;1.5;15.0;0.0;0.1;0.0;0.0;0.05338878273575363;302.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;436.0;2.0;;
364;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.1551;SP;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;303.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;436.0;2.0;;
365;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.1551;SP;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;303.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;436.0;2.0;;
366;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.1551;SP;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;303.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;436.0;2.0;;
367;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.1551;SP;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;303.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;436.0;2.0;;
368;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.1551;SP;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;303.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;436.0;2.0;;
369;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.11894273127753303;Tol;0.0;1.0;1.0;0.3074;SP;4.5;15.0;0.0;0.3;0.0;0.0;0.061818590536135774;304.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;461.0;3.0;;
370;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.11894273127753303;Tol;0.0;1.0;1.0;0.3074;SP;4.5;15.0;0.0;0.3;0.0;0.0;0.061818590536135774;304.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;461.0;3.0;;
371;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.11894273127753303;Tol;0.0;1.0;1.0;0.3074;SP;4.5;15.0;0.0;0.3;0.0;0.0;0.061818590536135774;304.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;461.0;3.0;;
372;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.11894273127753303;Tol;0.0;1.0;1.0;0.3074;SP;4.5;15.0;0.0;0.3;0.0;0.0;0.061818590536135774;304.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;461.0;3.0;;
373;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.11894273127753303;Tol;0.0;1.0;1.0;0.3074;SP;4.5;15.0;0.0;0.3;0.0;0.0;0.061818590536135774;304.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;461.0;3.0;;
374;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.16299559471365638;Tol;0.0;1.0;1.0;0.3154;SP;4.0;10.0;0.0;0.4;0.0;0.0;0.0;305.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;462.7827454;3.0;;
375;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.16299559471365638;Tol;0.0;1.0;1.0;0.3154;SP;4.0;10.0;0.0;0.4;0.0;0.0;0.0;305.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;462.7827454;3.0;;
376;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.16299559471365638;Tol;0.0;1.0;1.0;0.3154;SP;4.0;10.0;0.0;0.4;0.0;0.0;0.0;305.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;462.7827454;3.0;;
377;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.16299559471365638;Tol;0.0;1.0;1.0;0.3154;SP;4.0;10.0;0.0;0.4;0.0;0.0;0.0;305.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;462.7827454;3.0;;
378;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.16299559471365638;Tol;0.0;1.0;1.0;0.3154;SP;4.0;10.0;0.0;0.4;0.0;0.0;0.0;305.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;462.7827454;3.0;;
379;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.20704845814977973;Tol;0.0;1.0;1.0;0.4748;SP;5.0;10.0;0.0;0.5;0.0;0.0;0.0;306.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;477.1680908000001;4.0;;
380;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.20704845814977973;Tol;0.0;1.0;1.0;0.4748;SP;5.0;10.0;0.0;0.5;0.0;0.0;0.0;306.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;477.1680908000001;4.0;;
381;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.20704845814977973;Tol;0.0;1.0;1.0;0.4748;SP;5.0;10.0;0.0;0.5;0.0;0.0;0.0;306.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;477.1680908000001;4.0;;
382;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.20704845814977973;Tol;0.0;1.0;1.0;0.4748;SP;5.0;10.0;0.0;0.5;0.0;0.0;0.0;306.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;477.1680908000001;4.0;;
383;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.20704845814977973;Tol;0.0;1.0;1.0;0.4748;SP;5.0;10.0;0.0;0.5;0.0;0.0;0.0;306.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;477.1680908000001;4.0;;
384;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.25110132158590304;Tol;0.0;1.0;1.0;0.6356;SP;6.0;10.0;0.0;0.6;0.0;0.0;0.0;307.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;485.3885803;5.0;;
385;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.25110132158590304;Tol;0.0;1.0;1.0;0.6356;SP;6.0;10.0;0.0;0.6;0.0;0.0;0.0;307.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;485.3885803;5.0;;
386;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.25110132158590304;Tol;0.0;1.0;1.0;0.6356;SP;6.0;10.0;0.0;0.6;0.0;0.0;0.0;307.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;485.3885803;5.0;;
387;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.25110132158590304;Tol;0.0;1.0;1.0;0.6356;SP;6.0;10.0;0.0;0.6;0.0;0.0;0.0;307.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;485.3885803;5.0;;
388;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.25110132158590304;Tol;0.0;1.0;1.0;0.6356;SP;6.0;10.0;0.0;0.6;0.0;0.0;0.0;307.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;485.3885803;5.0;;
389;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.29515418502202645;Tol;0.0;1.0;1.0;0.7926;SP;7.000000000000001;10.0;0.0;0.7000000000000001;0.0;0.0;0.0;308.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;494.7474365;6.0;;
390;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.29515418502202645;Tol;0.0;1.0;1.0;0.7926;SP;7.000000000000001;10.0;0.0;0.7000000000000001;0.0;0.0;0.0;308.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;494.7474365;6.0;;
391;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.29515418502202645;Tol;0.0;1.0;1.0;0.7926;SP;7.000000000000001;10.0;0.0;0.7000000000000001;0.0;0.0;0.0;308.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;494.7474365;6.0;;
392;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.29515418502202645;Tol;0.0;1.0;1.0;0.7926;SP;7.000000000000001;10.0;0.0;0.7000000000000001;0.0;0.0;0.0;308.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;494.7474365;6.0;;
393;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.29515418502202645;Tol;0.0;1.0;1.0;0.7926;SP;7.000000000000001;10.0;0.0;0.7000000000000001;0.0;0.0;0.0;308.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;494.7474365;6.0;;
394;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.33920704845814975;Tol;0.0;1.0;1.0;0.8475;SP;8.0;10.0;0.0;0.8;0.0;0.0;0.0;309.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;505.25439449999993;8.0;;
395;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.33920704845814975;Tol;0.0;1.0;1.0;0.8475;SP;8.0;10.0;0.0;0.8;0.0;0.0;0.0;309.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;505.25439449999993;8.0;;
396;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.33920704845814975;Tol;0.0;1.0;1.0;0.8475;SP;8.0;10.0;0.0;0.8;0.0;0.0;0.0;309.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;505.25439449999993;8.0;;
397;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.33920704845814975;Tol;0.0;1.0;1.0;0.8475;SP;8.0;10.0;0.0;0.8;0.0;0.0;0.0;309.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;505.25439449999993;8.0;;
